Straat;Huisnr.;Toev.;Postcode;Plaats;Makelaar;Tel makelaar;Aanmeldingsoort;Huidige prijs;Koop conditie;Prijs per m2;Transactie prijs / huur;Transactieprijs per m2;Huidige huur;Huur conditie;Vertrouwelijk;Datum aanmelding;Voorbehoud vanaf;Voorbehoud tot;Datum afmelding;Ondertekening akte;Transactiedatum;Transportdatum;Ontb. voorwaarden FIN;Waarborg;Dagen op de markt;Woonoppervlakte;Inhoud woning;Perceel oppervlak ;Overige inpandige ruimte;Externe bergruimte;Gebouwgeb. buitenruimte;Woonkamer;Bouwjaar / Periode;Aantal kamers;Aantal slaapkamers;Soort OG;Soort woning;Soort appartement;Type woning;Kwaliteit woning;Subtype woning/appartement;(Voorlopig) energielabel;Energie index;Energie einddatum;Status;Medeaanmelders;Prijs aanvaarding;Aantal prijswijzigingen;Aangemeld voor;Prijswijziging 1;Datum;Verschil;Prijswijziging 2;Datum;Verschil;Prijswijziging 3;Datum;Verschil;Prijswijziging 4;Datum;Verschil;Prijswijziging 5;Datum;Verschil
Rinus Michelslaan;341;;1061 MB;AMSTERDAM;Kuijs Reinder Kakes ;020-6265361;In verkoop genomen;€ 899,757;Vrij op naam;€ 4,837;€ 899,757;€ 4,837;  ;;nee;26-11-2018;29-5-2019;;30-7-2019;29-5-2019;29-5-2019;1-10-2019;;;185;186;532;;;6;39;47;2018;4;3;Appartement;;bovenwoning;;;;;;;Verkocht;1;in overleg;0;€ 899,757;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bouwnummer;2;;1018 LL;AMSTERDAM;Q Makelaars Zwijndrecht ;085-0406201;In verkoop genomen;€ 900,000;Vrij op naam;€ 6,923;€ 900,000;€ 6,923;  ;;nee;6-3-2019;;;27-5-2019;27-5-2019;27-5-2019;1-8-2019;;;83;130;338;;;;;;2019;1;0;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 900,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Nieuwerhoek;67;;1081 CA;AMSTERDAM;Ramón Mossel Makelaardij o.g. B.V. ;020-3052662;In verkoop genomen;€ 900,000;Kosten koper;€ 4,972;€ 885,000;€ 4,890;  ;;nee;26-4-2019;28-6-2019;8-8-2019;9-8-2019;27-6-2019;27-6-2019;11-11-2019;;;63;181;590;185;;;14;;1963;8;6;Woonhuis;eengezinswoning;;tussenwoning;luxe;;C;;30-4-2029;Verkocht;;in overleg;0;€ 900,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Kadoelenweg;223;;1035 NH;AMSTERDAM;Heeren Makelaars B.V. ;020-4702255;In verkoop genomen;€ 900,000;Kosten koper;€ 6,475;€ 900,000;€ 6,475;  ;;nee;1-5-2019;14-5-2019;;17-6-2019;15-5-2019;15-5-2019;15-7-2019;;;15;139;467;465;;3;15;28;1924;6;3;Woonhuis;villa;;vrijstaande woning;luxe;Repeterend permanent;;;;Verkocht;;in overleg;0;€ 900,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Herengracht;310;B;1016 CD;AMSTERDAM;Broersma Makelaardij ;020-3059777;In verkoop genomen;€ 900,000;Kosten koper;€ 7,826;€ 900,000;€ 7,826;  ;;nee;6-5-2019;28-5-2019;;27-6-2019;28-5-2019;28-5-2019;23-7-2019;;;23;115;455;;;;;;1810;3;1;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 900,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Deurloostraat;72;3;1078 JG;AMSTERDAM;Heeren Makelaars B.V. ;020-4702255;In verkoop genomen;€ 900,000;Kosten koper;€ 6,977;€ 935,000;€ 7,248;  ;;nee;8-5-2019;29-5-2019;19-6-2019;16-8-2019;29-5-2019;29-5-2019;1-10-2019;;;22;129;418;;2;;25;34;1928;4;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 900,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Rooseveltlaan;14;hs;1078 NH;AMSTERDAM;Alice Bakker Makelaardij O.G. ;020-7371435;In verkoop genomen;€ 900,000;Kosten koper;€ 7,317;€ 950,000;€ 7,724;  ;;nee;15-5-2019;;;28-5-2019;23-5-2019;23-5-2019;19-8-2019;;;9;123;427;;;5;;;1930;4;3;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 900,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Silodam;358;;1013 AW;AMSTERDAM;Fransen & Kroes Makelaars ;020 2103550;In verkoop genomen;€ 900,000;Kosten koper;€ 9,000;€ 825,000;€ 8,250;  ;;nee;24-5-2019;12-7-2019;7-8-2019;13-8-2019;12-7-2019;12-7-2019;13-8-2019;;;50;100;246;;;4;30;40;2002;2;1;Appartement;;penthouse;;;;B;;24-10-2019;Verkocht;;in overleg;0;€ 900,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Lomanstraat;28;III-IV;1075 RB;AMSTERDAM;Ramón Mossel Makelaardij o.g. B.V. ;020-3052662;In verkoop genomen;€ 900,000;Kosten koper;€ 7,895;€ 935,000;€ 8,202;  ;;nee;27-5-2019;;;28-5-2019;28-5-2019;28-5-2019;29-5-2019;;;2;114;254;;;;21;;1913;4;4;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 900,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Stadionkade;30;II;1077 VN;AMSTERDAM;P&P Vastgoed Makelaars B.V. ;020-5470123;In verkoop genomen;€ 900,000;Kosten koper;€ 7,500; Beschikbaar over 7 dagen  ;€ 7,708;  ;;nee;31-5-2019;29-7-2019;2-8-2019;3-8-2019;24-6-2019;24-6-2019;29-8-2019;;;25;120;411;;;;10;;1932;4;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 900,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Wiborgeiland;118;;1014 ZC;AMSTERDAM;Eefje Voogd Makelaardij B.V. ;020-3050560;In verkoop genomen;€ 906,200;Vrij op naam;€ 5,394;€ 906,200;€ 5,394;  ;;nee;6-10-2017;;;16-8-2019;16-8-2019;16-8-2019;16-8-2021;;;680;168;440;;;5;9;;2017;6;4;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 906,200;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Emmy Andriessestraat;8;;1087 MJ;AMSTERDAM;RET Makelaars ;31207402020;In verkoop genomen;€ 915,000;Kosten koper;€ 5,027;€ 915,000;€ 5,027;  ;;nee;29-3-2019;3-5-2019;;1-8-2019;3-5-2019;3-5-2019;1-8-2019;;;36;182;663;;;;49;;2008;6;4;Woonhuis;eengezinswoning;;tussenwoning;luxe;;A;;27-3-2029;Verkocht;;in overleg;0;€ 915,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Nassaukade;139;H;1052 EE;AMSTERDAM;Amstelland Makelaars B.V. ;020-3209080;In verkoop genomen;€ 915,000;Kosten koper;€ 7,205;€ 952,000;€ 7,496;  ;;nee;25-4-2019;10-5-2019;;1-6-2019;10-5-2019;10-5-2019;14-8-2019;;;16;127;529;;;;3;;1902;4;3;Appartement;;dubbel benedenhuis;;;;D;;3-4-2026;Verkocht;;in overleg;0;€ 915,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Korte Ouderkerkerdijk;5;R;1096 AC;AMSTERDAM;Smit & Heinen Makelaars en Taxateurs o/z ;020-6727074;In verkoop genomen;€ 915,000;Kosten koper;€ 7,957;€ 937,000;€ 8,148;  ;;nee;8-5-2019;;;14-6-2019;4-6-2019;4-6-2019;29-11-2019;;;28;115;384;;;5;12;;2016;4;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 915,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Andreas Schelfhoutstraat;39;F;1058 HS;AMSTERDAM;Broersma Makelaardij ;020-3059777;In verkoop genomen;€ 920,000;Vrij op naam;€ 10,110;€ 1,070,107;€ 11,759;  ;;nee;30-4-2019;24-5-2019;;15-8-2019;24-5-2019;24-5-2019;1-6-2020;;;25;91;330;210;;;;;1936;4;3;Woonhuis;eengezinswoning;;hoekwoning;luxe;;B;;31-12-2028;Verkocht;;in overleg;0;€ 920,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Narva Eiland West;55;;1013;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 923,114;Vrij op naam;€ 6,073;€ 923,114;€ 6,073;  ;;nee;13-2-2017;;;4-6-2019;3-5-2019;3-5-2019;3-5-2019;;;810;152;380;;;;;;2017;5;0;Woonhuis;eengezinswoning;;tussenwoning;;;;;;Verkocht;1;in overleg;0;€ 923,114;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Narva-eiland;133;;1014 ZJ;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 923,114;Vrij op naam;€ 6,073;€ 923,114;€ 6,073;  ;;nee;21-11-2017;;;22-7-2019;3-5-2019;3-5-2019;3-5-2019;;;529;152;395;;;;;68;2017;5;4;Appartement;;maisonnette;;;;;;;Verkocht;;in overleg;0;€ 923,114;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Narva-eiland;3;;1014 ZJ;AMSTERDAM;Ramón Mossel Makelaardij o.g. B.V. ;020-3052662;In verkoop genomen;€ 923,114;Vrij op naam;€ 6,073;€ 923,114;€ 6,073;  ;;nee;16-11-2018;7-5-2019;5-7-2019;6-7-2019;3-5-2019;3-5-2019;3-5-2019;;;169;152;612;;;6;;;2019;5;4;Appartement;;benedenwoning;;;;A++++;;1-7-2028;Verkocht;;per datum;0;€ 923,114;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Narva-eiland;3;*;1014 ZJ;AMSTERDAM;Ramón Mossel Makelaardij o.g. B.V. ;020-3052662;In verkoop genomen;€ 923,114;Vrij op naam;€ 6,073;€ 923,114;€ 6,073;  ;;nee;16-11-2018;20-6-2019;5-7-2019;6-7-2019;3-5-2019;3-5-2019;3-5-2019;;;169;152;612;;;6;;;2019;5;4;Appartement;;benedenwoning;;;;A++++;;1-7-2028;Verkocht;;per datum;0;€ 923,114;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Pasteurstraat;16;;1097 ET;AMSTERDAM;SEM Makelaars ;020-7400531;In verkoop genomen;€ 925,000;Kosten koper;€ 6,801;€ 1,027,078;€ 7,552;  ;;nee;29-3-2019;16-5-2019;13-6-2019;24-6-2019;16-5-2019;16-5-2019;30-3-2020;;;49;136;465;106;;;9;29;2019;5;4;Woonhuis;eengezinswoning;;tussenwoning;normaal;Repeterend permanent;;;;Verkocht;;in overleg;0;€ 925,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Nova Zemblastraat;2;D;1013 RK;AMSTERDAM;Heeren Makelaars B.V. ;020-4702255;In verkoop genomen;€ 925,000;Kosten koper;€ 6,086;€ 912,500;€ 6,003;  ;;nee;23-4-2019;28-5-2019;;5-6-2019;31-5-2019;31-5-2019;1-7-2019;;;39;152;589;;2;;;83;1904;4;2;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 925,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Brederodestraat;101;BV;1054 VD;AMSTERDAM;ME Makelaars B.V. ;020-6625522;In verkoop genomen;€ 925,000;Kosten koper;€ 6,469;€ 909,000;€ 6,357;  ;;nee;5-5-2019;29-5-2019;;10-7-2019;29-5-2019;29-5-2019;15-7-2019;;;25;143;472;;;;47;;1910;7;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 925,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Tweede Jan van der Heijdenstraat;80;II;1074 XX;AMSTERDAM;CSV Makelaars B.V. ;020-6700670;In verkoop genomen;€ 925,000;Kosten koper;€ 6,560;€ 900,000;€ 6,383;  ;;nee;9-5-2019;7-6-2019;;22-7-2019;7-6-2019;7-6-2019;29-7-2019;;;30;141;470;;1;;42;;1888;4;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 925,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Keizersgracht;456;A;1016 GE;AMSTERDAM;Makelaardij De Nederlanden B.V. ;020-5893070;In verkoop genomen;€ 925,000;Kosten koper;€ 8,645;€ 1,045,000;€ 9,766;  ;;nee;23-5-2019;;;10-6-2019;31-5-2019;31-5-2019;15-7-2019;;;9;107;383;;3;1;2;;1680;4;3;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 925,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Aldengoor;17;;1083 AK;AMSTERDAM;BNV Makelaars B.V. ;020-7371786;In verkoop genomen;€ 925,000;Kosten koper;€ 5,256;€ 935,000;€ 5,313;  ;;nee;28-5-2019;8-8-2019;28-6-2019;8-8-2019;7-6-2019;7-6-2019;7-6-2019;;;11;176;588;162;;;14;;;6;5;Woonhuis;eengezinswoning;;tussenwoning;luxe;;A;;14-3-2029;Verkocht;;in overleg;0;€ 925,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Leimuidenstraat;10;H;1059 EH;AMSTERDAM;A.W. Sabel Makelaardij ;020-6151111;In verkoop genomen;€ 925,000;Kosten koper;€ 5,606;€ 995,000;€ 6,030;  ;;nee;3-6-2019;24-6-2019;8-7-2019;16-7-2019;24-6-2019;24-6-2019;2-9-2019;;;22;165;450;;;11;;53;1930;5;2;Appartement;;benedenwoning;;;;B;;4-10-2027;Verkocht;;in overleg;0;€ 925,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Valentijnkade;45;hs;1095 JJ;AMSTERDAM;BrinkBorgh Makelaardij ;020-6709992;In verkoop genomen;€ 925,000;Kosten koper;€ 6,514;€ 982,000;€ 6,915;  ;;nee;6-6-2019;26-6-2019;;16-7-2019;26-6-2019;26-6-2019;30-8-2019;;;21;142;506;;;6;15;;1926;4;3;Appartement;;benedenwoning;;;;C;1.77;5-6-2029;Verkocht;;in overleg;0;€ 925,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Pieter de Hoochstraat;15;G;1071 ED;AMSTERDAM;11 Makelaars Amsterdam ;020 2050208;In verkoop genomen;€ 936,011;Kosten koper;€ 8,000;€ 936,011;€ 8,000;  ;;nee;5-3-2019;17-4-2019;17-4-2019;19-6-2019;12-4-2019;12-4-2019;1-9-2019;;;39;117;325;;;7;6;;2000;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 936,011;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Wethouder Frankeweg;6;;1098 KZ;AMSTERDAM;SEM Makelaars ;020-7400531;In verkoop genomen;€ 940,000;Kosten koper;€ 5,497;€ 975,000;€ 5,702;  ;;nee;16-5-2019;11-6-2019;;5-8-2019;11-6-2019;11-6-2019;17-9-2019;;;27;171;701;139;16;;4;68;1910;5;2;Woonhuis;herenhuis;;tussenwoning;normaal;Repeterend permanent;;;;Verkocht;;in overleg;0;€ 940,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Hoogte Kadijk;147;#NAME?;1018 BJ;AMSTERDAM;Martin van Gelder Makelaar & Taxateur O.G. B.V. ;06 24240733;In verkoop genomen;€ 945,000;Kosten koper;€ 7,052;€ 885,000;€ 6,604;  ;;nee;16-10-2018;;;19-6-2019;14-6-2019;14-6-2019;2-9-2019;;;242;134;421;120;11;;15;;1900;5;3;Woonhuis;eengezinswoning;;tussenwoning;normaal;;;;;Verkocht;;in overleg;2;€ 1,100,000;€ 998,000;14-12-2018;€ 102,000;€ 945,000;6-5-2019;€ 53,000;  ;;  ;  ;;  ;  ;;  
Johan Braakensiekhof;27;;1068 KK;AMSTERDAM;Ramón Mossel Makelaardij o.g. B.V. ;020-3052662;In verkoop genomen;€ 950,000;Kosten koper;€ 4,798;€ 892,750;€ 4,509;  ;;nee;21-9-2018;10-7-2019;22-7-2019;23-7-2019;10-7-2019;10-7-2019;4-9-2019;;;293;198;668;480;;8;17;;1962;5;4;Woonhuis;villa;;vrijstaande woning;normaal;;;;;Verkocht;;in overleg;2;€ 1,150,000;€ 1,000,000;11-1-2019;€ 150,000;€ 950,000;12-3-2019;€ 50,000;  ;;  ;  ;;  ;  ;;  
Gaasterlandstraat;244;;1079 RH;AMSTERDAM;Broersma Makelaardij ;020-3059777;In verkoop genomen;€ 950,000;Vrij op naam;€ 7,090;€ 950,000;€ 7,090;  ;;nee;23-11-2018;15-5-2019;26-6-2019;8-7-2019;15-5-2019;15-5-2019;8-7-2019;;;174;134;397;;;;38;;2019;4;3;Appartement;;portiekflat;;;;;;;Verkocht;1;in overleg;0;€ 950,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Churchill-laan;151;HS;1078 DT;AMSTERDAM;Bridges Makelaardij B.V. ;020-8950695;In verkoop genomen;€ 950,000;Kosten koper;€ 7,917;€ 960,151;€ 8,001;  ;;nee;15-1-2019;8-2-2019;;3-7-2019;5-2-2019;5-2-2019;18-3-2019;;;22;120;324;;;7;;;;4;3;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 950,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Govert Flinckstraat;382;hs;1074 CH;AMSTERDAM;Your Home Makelaardij ;020-3706020;In verkoop genomen;€ 950,000;Kosten koper;€ 7,037;€ 945,000;€ 7,000;  ;;nee;18-2-2019;4-4-2019;29-5-2019;20-6-2019;20-6-2019;20-6-2019;20-6-2019;;;123;135;505;;23;;18;;1883;4;2;Appartement;;dubbel benedenhuis;;;;;;;Verkocht;;in overleg;0;€ 950,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Edmond Halleylaan;58;;1086 ZV;AMSTERDAM;Voogd Makelaardij o.g. ;020-5733357;In verkoop genomen;€ 950,000;Kosten koper;€ 4,077;€ 930,000;€ 3,991;  ;;nee;22-3-2019;5-6-2019;25-7-2019;26-7-2019;29-5-2019;29-5-2019;29-5-2019;;;69;233;872;144;;2;81;;2008;8;4;Woonhuis;herenhuis;;tussenwoning;luxe;;A;;19-7-2028;Verkocht;;in overleg;0;€ 950,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Jacob Obrechtstraat;14;#NAME?;1071 KL;AMSTERDAM;CSV Makelaars B.V. ;020-6700670;In verkoop genomen;€ 950,000;Kosten koper;€ 8,559;€ 950,000;€ 8,559;  ;;nee;12-4-2019;26-4-2019;;28-5-2019;26-4-2019;26-4-2019;17-6-2019;;;15;111;391;;1;6;15;;1898;3;2;Appartement;;beneden + bovenwoning;;;;E;;23-3-2027;Verkocht;;in overleg;0;€ 950,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Schokkerjachtdijk;9;;1086 VK;AMSTERDAM;RET Makelaars ;31207402020;In verkoop genomen;€ 950,000;Vrij op naam;€ 5,556;€ 990,000;€ 5,789;  ;;nee;22-5-2019;21-6-2019;;19-7-2019;21-6-2019;21-6-2019;19-7-2019;;;31;171;637;214;4;;14;;2018;5;4;Woonhuis;villa;;vrijstaande woning;luxe;;A;;1-5-2029;Verkocht;;in overleg;0;€ 950,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Olympiaplein;87;II;1077 CS;AMSTERDAM;De Graaf & Groot Makelaars en Taxateurs o.g. ;020-6627140;In verkoop genomen;€ 950,000;Kosten koper;€ 8,559;€ 940,000;€ 8,468;  ;;nee;23-5-2019;7-6-2019;13-6-2019;24-6-2019;7-6-2019;7-6-2019;5-7-2019;;;16;111;369;;;;11;;1938;5;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 950,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Leidsekade;79;;1017 PM;AMSTERDAM;Hoen Makelaars B.V. ;020-3054444;In verkoop genomen;€ 950,000;Kosten koper;€ 7,724;€ 900,000;€ 7,317;  ;;nee;24-5-2019;24-6-2019;;22-8-2019;19-6-2019;19-6-2019;20-8-2019;;;27;123;457;;;;;;1888;6;4;Appartement;;dubbel benedenhuis;;;;;;;Verkocht;;in overleg;0;€ 950,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Krom Boomssloot;59;C;1011 GS;AMSTERDAM;Engel & Völkers Amsterdam Centrum ;020-7162418;In verkoop genomen;€ 950,000;Kosten koper;€ 7,600;€ 1,120,000;€ 8,960;  ;;nee;27-5-2019;;;3-7-2019;18-6-2019;18-6-2019;4-7-2019;;;23;125;332;;;15;;46;;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 950,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Lomanstraat;26;III;1075 RB;AMSTERDAM;Van Baerle Makelaars B.V. ;020-6123020;In verkoop genomen;€ 950,000;Kosten koper;€ 8,120;€ 975,000;€ 8,333;  ;;nee;20-6-2019;;;24-7-2019;19-7-2019;19-7-2019;1-10-2019;;;30;117;314;;1;;21;;1913;4;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 950,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Plantage Middenlaan;76;III;1018 DJ;Amsterdam;Hoekstra & van Eck Amsterdam Centrum ;020-6241214;In verkoop genomen;€ 959,000;Kosten koper;€ 6,268;€ 920,000;€ 6,013;  ;;nee;4-2-2019;15-5-2019;12-6-2019;12-7-2019;15-5-2019;15-5-2019;12-7-2019;;;101;153;521;;;;3;;1884;5;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 959,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Emmy Andriessestraat;28;;1087 MJ;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 959,000;Kosten koper;€ 5,047;€ 959,000;€ 5,047;  ;;nee;8-5-2019;9-7-2019;11-7-2019;12-7-2019;11-6-2019;11-6-2019;13-9-2019;;;35;190;711;190;;;16;;2008;6;5;Woonhuis;herenhuis;;tussenwoning;luxe;;;;;Verkocht;;in overleg;0;€ 959,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Sarphatistraat;514;;1018 AV;AMSTERDAM;DSTRCT Amsterdam B.V. ;020-3309454;In verkoop genomen;€ 975,000;Kosten koper;€ 6,500;€ 925,000;€ 6,167;  ;;nee;24-3-2019;6-6-2019;8-7-2019;9-7-2019;28-5-2019;28-5-2019;1-8-2019;;;66;150;472;;;;;;;4;3;Appartement;;bovenwoning;;;;B;;2-3-2029;Verkocht;;in overleg;0;€ 975,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Darwinplantsoen;25;;1097 EZ;AMSTERDAM;DoeksenKlein Makelaardij ;020 7235300;In verkoop genomen;€ 975,000;Kosten koper;€ 6,094;€ 1,000,000;€ 6,250;  ;;nee;16-4-2019;28-5-2019;28-6-2019;29-6-2019;28-5-2019;28-5-2019;1-11-2019;;;43;160;539;317;;19;1;;1952;5;4;Woonhuis;eengezinswoning;;hoekwoning;normaal;;C;;2-4-2029;Verkocht;;in overleg;0;€ 975,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Plantage Middenlaan;76;I+II;1018 DJ;AMSTERDAM;Francis Helmig Makelaardij B.V. ;31202610284;In verkoop genomen;€ 975,000;Kosten koper;€ 6,171;€ 975,000;€ 6,171;  ;;nee;19-4-2019;5-6-2019;3-7-2019;4-7-2019;29-5-2019;29-5-2019;29-11-2019;;;41;158;645;;1;;1;;1879;5;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 975,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Nieuwendammerkade;28;A4;1022 AB;AMSTERDAM;TWM Makelaardij ;020 2101418;In verkoop genomen;€ 975,000;Kosten koper;€ 4,185;€ 1,000,000;€ 4,292;  ;;nee;16-5-2019;12-6-2019;13-6-2019;14-6-2019;5-6-2019;5-6-2019;8-7-2019;;;21;233;973;234;;;;;;6;3;Woonhuis;eengezinswoning;;tussenwoning;luxe;;;;;Verkocht;;in overleg;0;€ 975,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Entrepotdok;200;;1018 AD;AMSTERDAM;B.V. Deltam Makelaardij o.g. ;020-6471990;In verkoop genomen;€ 975,000;Kosten koper;€ 7,677;€ 1,145,000;€ 9,016;  ;;nee;17-6-2019;28-6-2019;26-7-2019;27-7-2019;28-6-2019;28-6-2019;1-10-2019;;;12;127;361;;;21;;;2000;4;2;Appartement;;penthouse;;;;B;;14-6-2029;Verkocht;;in overleg;0;€ 975,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Zwanebloemlaan;101;;1087 JT;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 975,000;Kosten koper;€ 5,026;€ 950,000;€ 4,897;  ;;nee;1-7-2019;;;21-8-2019;16-8-2019;16-8-2019;2-12-2019;;;47;194;718;214;4;5;14;;2008;6;5;Woonhuis;eengezinswoning;;2-onder-1-kapwoning;luxe;;;;;Verkocht;;in overleg;0;€ 975,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Balthasar Floriszstraat;34;III+IV;1071 VD;AMSTERDAM;Amstel Makelaardij o.g. ;020- 238 63 00;In verkoop genomen;€ 985,000;Kosten koper;€ 7,138;€ 985,000;€ 7,138;  ;;nee;15-4-2019;22-5-2019;;26-6-2019;17-5-2019;17-5-2019;4-7-2019;;;33;138;415;;;;39;;1901;5;3;Appartement;;bovenwoning;;;;F;;28-10-2026;Verkocht;;in overleg;0;€ 985,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Biesboschstraat;26;#NAME?;1078 MT;AMSTERDAM;Heeren Makelaars B.V. ;020-4702255;In verkoop genomen;€ 985,000;Kosten koper;€ 8,955;€ 985,000;€ 8,955;  ;;nee;16-8-2019;16-8-2019;;16-8-2019;16-8-2019;16-8-2019;1-11-2019;;;1;110;406;;;6;;;1928;4;3;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 985,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Wim Noordhoekkade;672;;1087 NJ;AMSTERDAM;Pim de Jong Makelaars ;020 7729669;In verkoop genomen;€ 990,000;Kosten koper;€ 5,183;€ 980,000;€ 5,131;  ;;nee;4-4-2019;25-4-2019;2-5-2019;31-5-2019;25-4-2019;25-4-2019;15-7-2019;;;22;191;692;298;;7;;;2016;6;5;Woonhuis;eengezinswoning;;halfvrijstaande woning;luxe;;;;;Verkocht;;in overleg;0;€ 990,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Breestraat;113;III;1071 ZK;AMSTERDAM;MTH Makelaars ;31205736000;In verkoop genomen;€ 990,000;Kosten koper;€ 8,839;€ 981,000;€ 8,759;  ;;nee;6-6-2019;16-7-2019;;16-7-2019;12-7-2019;12-7-2019;30-8-2019;;;37;112;371;;;;18;;1906;4;3;Appartement;;bovenwoning;;;;F;;24-5-2029;Verkocht;;in overleg;0;€ 990,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
